Mortgage Rates,Zip,Bedrooms,Total Baths,SqFt,Acres,Year Built,List Price,Sold Price,Days on Market,Over Asking,Lat,Lon,Cluster,Price per SqFt
6.79,27707,2,2,926,1,1985,198000,150000,316,-48000,35.9631,-78.9315,1,161.98704103671707
6.82,27606,3,3,1601,1,2008,370000,402500,46,32500,35.7645,-78.7112,2,251.4053716427233
6.82,27278,3,3,1695,1,2017,379500,410000,39,30500,36.0756,-79.0914,3,241.88790560471975
6.82,27519,3,3,1912,1,2008,460000,485000,42,25000,35.8072,-78.887,1,253.6610878661088
6.82,27560,3,3,1453,1,2012,368000,390000,52,22000,35.8344,-78.8466,1,268.41018582243635
6.82,27591,3,3,1784,1,2023,324990,343690,196,18700,35.798,-78.3926,0,192.65134529147983
6.82,27609,2,2,1385,1,1981,334900,350000,29,15100,35.848,-78.6317,2,252.70758122743683
6.82,27560,3,3,1421,1,2000,374900,390000,29,15100,35.8344,-78.8466,1,274.4546094299789
6.82,27612,3,3,1854,4,2001,450000,465000,22,15000,35.852,-78.6841,2,250.80906148867317
6.82,27514,3,2,1451,1,1987,425000,440000,25,15000,35.9203,-79.0372,1,303.2391454169538
6.82,27591,3,3,1558,1,2023,278580,293080,49,14500,35.798,-78.3926,0,188.11296534017973
6.82,27617,3,3,1854,1,2012,397000,410000,29,13000,35.9034,-78.7447,2,221.14347357065805
6.82,27330,3,3,1503,1,1985,249000,260000,32,11000,35.4698,-79.1717,1,172.98735861610112
6.82,28327,3,3,1418,1,2023,232000,241000,225,9000,35.3061,-79.3969,1,169.9576868829337
6.82,27612,2,2,1433,1,1981,294417,302000,27,7583,35.852,-78.6841,2,210.7466852756455
6.82,27560,3,3,1467,1,2009,368000,375100,32,7100,35.8344,-78.8466,1,255.6918882072256
6.82,27703,2,3,1929,1,2019,389000,395000,33,6000,35.9781,-78.8439,1,204.76931052358736
6.82,27511,3,3,1450,1,1999,325000,330000,28,5000,35.7641,-78.7786,1,227.5862068965517
6.82,27615,2,2,945,1,1983,180000,185000,20,5000,35.8887,-78.6393,2,195.76719576719577
6.82,27502,4,4,2212,1,2018,435000,440000,35,5000,35.7225,-78.8408,1,198.91500904159133
6.82,27525,3,3,1618,1,2023,288988,293469,278,4481,36.0955,-78.4486,4,181.3776266996292
6.82,27501,3,3,1603,1,2024,258875,262723,178,3848,35.4897,-78.7249,1,163.89457267623206
6.82,27511,3,3,1465,1,2008,367500,370000,80,2500,35.7641,-78.7786,1,252.55972696245732
6.82,27616,3,3,1687,1,2021,359999,361000,35,1001,35.8673,-78.5381,4,213.9893301719028
6.82,27612,3,3,1651,1,2006,395000,396000,35,1000,35.852,-78.6841,2,239.85463355542092
6.82,27704,3,3,1552,1,2013,283000,284000,154,1000,36.0383,-78.8764,1,182.98969072164948
6.82,27614,3,4,1954,1,2004,349900,349900,72,0,35.9457,-78.6433,2,179.06857727737977
6.82,27604,3,4,1798,1,2021,350000,350000,40,0,35.8334,-78.5799,4,194.6607341490545
6.82,27587,2,3,1536,1,2024,350000,350000,52,0,35.9815,-78.5392,4,227.86458333333331
6.82,27603,3,3,1558,1,2023,339990,339990,134,0,35.7076,-78.6563,4,218.22207958921692
6.82,27610,2,2,1622,1,2023,325000,325000,11,0,35.7667,-78.6008,4,200.3699136868064
6.82,27612,2,3,1414,1,2014,364000,364000,40,0,35.852,-78.6841,2,257.4257425742574
6.82,27612,3,3,1744,1,2001,325000,325000,24,0,35.852,-78.6841,2,186.35321100917432
6.82,27606,2,3,1281,1,2005,325000,325000,71,0,35.7645,-78.7112,2,253.70804059328648
6.82,27703,3,3,1575,1,2017,365000,365000,55,0,35.9781,-78.8439,1,231.74603174603172
6.82,27330,3,3,1416,1,2023,265000,265000,152,0,35.4698,-79.1717,1,187.1468926553672
6.82,27597,3,3,1618,1,2023,287979,287979,138,0,35.8321,-78.3174,0,177.98454882571076
6.82,27525,3,3,1618,1,2023,291964,291964,71,0,36.0955,-78.4486,4,180.44746600741652
6.82,27606,2,3,1165,1,1986,279900,279900,136,0,35.7645,-78.7112,2,240.25751072961373
6.82,27258,3,3,1416,1,2023,270000,270000,174,0,36.0915,-79.3642,3,190.6779661016949
6.82,27501,3,3,1603,1,2023,270397,270397,194,0,35.4897,-78.7249,1,168.68184653774173
6.82,27609,3,3,2355,1,1981,392900,392900,41,0,35.848,-78.6317,2,166.83651804670913
6.82,27616,3,3,1417,1,2002,278000,278000,47,0,35.8673,-78.5381,4,196.1891319689485
6.82,27587,3,3,1814,1,2024,359990,359990,33,0,35.9815,-78.5392,4,198.45093715545755
6.82,27519,2,2,1368,1,2011,465000,465000,32,0,35.8072,-78.887,1,339.9122807017544
6.82,27707,1,1,899,1,1989,240000,240000,19,0,35.9631,-78.9315,1,266.9632925472748
6.82,27705,2,1,1069,1,1986,185000,185000,19,0,36.0218,-78.9478,1,173.05893358278766
6.82,27610,4,3,2427,1,2024,431405,431405,89,0,35.7667,-78.6008,4,177.75236918005768
6.82,27587,3,3,2609,1,2023,458900,458900,178,0,35.9815,-78.5392,4,175.8911460329628
6.82,27613,3,4,1933,1,2023,445000,445000,215,0,35.8949,-78.7051,2,230.21210553543716
6.82,27587,4,4,2245,1,2024,378990,378990,223,0,35.9815,-78.5392,4,168.815144766147
6.82,27705,2,2,1242,1,1988,300000,300000,28,0,36.0218,-78.9478,1,241.5458937198068
6.82,27703,3,4,1858,1,2024,377220,377220,36,0,35.9781,-78.8439,1,203.02475780409043
6.82,27612,3,4,2346,1,2008,515000,515000,22,0,35.852,-78.6841,2,219.5225916453538
6.82,27610,3,4,1733,1,2024,312190,312190,55,0,35.7667,-78.6008,4,180.14425851125216
6.82,27704,3,3,1386,1,2024,312990,312990,32,0,36.0383,-78.8764,1,225.8225108225108
6.82,27609,3,3,2402,1,1978,375000,375000,50,0,35.848,-78.6317,2,156.11990008326396
6.82,27704,3,3,1386,1,2024,311990,311990,43,0,36.0383,-78.8764,1,225.1010101010101
6.82,27614,4,4,3068,1,2005,572000,572000,146,0,35.9457,-78.6433,2,186.4406779661017
6.82,27516,3,3,1731,1,2023,503868,503868,208,0,35.9162,-79.0999,1,291.0849220103986
6.82,27526,3,4,2284,1,2023,419700,419700,256,0,35.58,-78.7908,1,183.7565674255692
6.82,27519,2,2,1388,1,2009,425000,425000,63,0,35.8072,-78.887,1,306.19596541786746
6.82,27502,4,4,2308,1,2023,516990,516900,216,-90,35.7225,-78.8408,1,223.96013864818025
6.82,27330,3,3,1400,1,2024,285100,285000,210,-100,35.4698,-79.1717,1,203.57142857142856
6.82,27502,4,3,2321,1,2024,550675,550200,188,-475,35.7225,-78.8408,1,237.05299439896595
6.82,27591,3,3,1918,1,2024,369912,369000,61,-912,35.798,-78.3926,0,192.38790406673616
6.82,27604,2,3,1284,1,1985,255000,253500,33,-1500,35.8334,-78.5799,4,197.42990654205607
6.82,27612,2,4,1593,1,2009,376000,374000,28,-2000,35.852,-78.6841,2,234.7771500313873
6.82,27526,3,3,1915,1,2023,389990,387500,62,-2490,35.58,-78.7908,1,202.34986945169712
6.82,27302,3,3,1660,1,2023,319430,316930,171,-2500,36.0979,-79.2719,3,190.92168674698797
6.82,28327,3,3,1418,1,2023,224000,221500,133,-2500,35.3061,-79.3969,1,156.20592383638927
6.82,27501,3,3,1588,1,2023,262907,260000,193,-2907,35.4897,-78.7249,1,163.72795969773298
6.82,27703,3,4,1858,1,2023,366425,363425,163,-3000,35.9781,-78.8439,1,195.60010764262648
6.82,27603,3,3,1558,1,2023,347500,344500,142,-3000,35.7076,-78.6563,4,221.1168164313222
6.82,27704,2,2,1408,1,2002,255000,252000,118,-3000,36.0383,-78.8764,1,178.97727272727272
6.82,27501,3,3,1573,1,2023,264002,261000,192,-3002,35.4897,-78.7249,1,165.9249841068023
6.82,27501,3,3,1603,1,2023,265202,262000,193,-3202,35.4897,-78.7249,1,163.4435433562071
6.82,27610,2,3,1263,1,2023,296294,292294,173,-4000,35.7667,-78.6008,4,231.4283452098179
6.82,27704,3,3,1518,1,2004,291000,287000,56,-4000,36.0383,-78.8764,1,189.06455862977603
6.82,27616,3,3,1743,1,2019,372000,368000,42,-4000,35.8673,-78.5381,4,211.13023522662075
6.82,27501,3,2,1403,1,1999,269900,265000,141,-4900,35.4897,-78.7249,1,188.8809693513899
6.82,27616,4,4,2239,1,2020,424990,420000,58,-4990,35.8673,-78.5381,4,187.58374274229567
6.82,27610,3,3,1330,1,2023,318529,313529,172,-5000,35.7667,-78.6008,4,235.7360902255639
6.82,27610,3,3,1330,1,2023,318420,313420,150,-5000,35.7667,-78.6008,4,235.65413533834587
6.82,27606,2,3,1374,1,1985,275000,270000,31,-5000,35.7645,-78.7112,2,196.5065502183406
6.82,27597,3,3,1618,1,2023,287979,282000,217,-5979,35.8321,-78.3174,0,174.2892459826947
6.82,27703,3,3,1652,1,2022,395000,389000,66,-6000,35.9781,-78.8439,1,235.4721549636804
6.82,27519,3,3,2150,1,2007,560000,553500,34,-6500,35.8072,-78.887,1,257.4418604651163
6.82,27603,3,4,1887,1,2010,355000,348000,67,-7000,35.7076,-78.6563,4,184.41971383147853
6.82,27616,2,2,1219,1,1984,242000,235000,60,-7000,35.8673,-78.5381,4,192.78096800656277
6.82,27540,4,4,2508,1,2018,489900,482500,74,-7400,35.6263,-78.8458,1,192.38437001594895
6.82,27545,2,1,914,1,1988,245000,237000,27,-8000,35.7789,-78.4898,4,259.29978118161927
6.82,27610,2,2,940,1,1992,194999,186800,36,-8199,35.7667,-78.6008,4,198.72340425531917
6.82,27610,2,3,940,1,1992,194999,186800,36,-8199,35.7667,-78.6008,4,198.72340425531917
6.82,27613,3,3,1723,1,1984,299900,290000,34,-9900,35.8949,-78.7051,2,168.31108531630878
6.82,27540,3,3,1857,1,2016,420000,410000,64,-10000,35.6263,-78.8458,1,220.7862143241788
6.82,27701,2,3,1847,1,2023,745000,735000,820,-10000,35.9967,-78.8966,1,397.9426096372496
6.82,27455,4,3,2304,1,2019,350000,340000,22,-10000,36.1824,-79.806,3,147.56944444444446
6.82,27703,3,4,1858,1,2024,373720,362720,43,-11000,35.9781,-78.8439,1,195.22066738428416
6.82,27519,4,4,2234,1,2021,548000,537000,168,-11000,35.8072,-78.887,1,240.3760071620412
6.82,27591,3,3,1641,1,2024,299990,288500,59,-11490,35.798,-78.3926,0,175.80743449116392
6.82,27614,3,4,1970,1,2004,359900,347500,62,-12400,35.9457,-78.6433,2,176.39593908629442
6.82,27615,3,3,1510,1,1983,325000,312000,44,-13000,35.8887,-78.6393,2,206.6225165562914
6.82,27519,3,3,1919,1,2013,550000,535000,43,-15000,35.8072,-78.887,1,278.7910369984367
6.82,27612,3,4,2269,1,2007,515000,500000,83,-15000,35.852,-78.6841,2,220.36139268400177
6.82,27502,3,3,1749,1,1998,400000,385000,55,-15000,35.7225,-78.8408,1,220.125786163522
6.82,27519,4,4,3332,1,2008,770000,755000,162,-15000,35.8072,-78.887,1,226.5906362545018
6.82,28314,3,3,1591,1,2007,258000,240000,68,-18000,35.0583,-79.008,1,150.8485229415462
6.82,27526,3,3,1735,1,2024,374990,355000,86,-19990,35.58,-78.7908,1,204.61095100864557
6.82,27705,4,4,3184,1,1974,515000,495000,90,-20000,36.0218,-78.9478,1,155.46482412060303
6.82,27409,2,3,1282,1,2014,249900,225000,97,-24900,36.0777,-79.9086,3,175.50702028081122
6.82,27560,4,4,2853,1,2001,685000,658500,55,-26500,35.8344,-78.8466,1,230.80967402733964
6.88,27713,3,3,1830,1,1991,375000,421000,42,46000,35.9112,-78.9178,1,230.0546448087432
6.88,27705,3,3,2128,1,2001,450000,480000,45,30000,36.0218,-78.9478,1,225.5639097744361
6.88,27707,2,2,1134,1,1984,295000,320000,19,25000,35.9631,-78.9315,1,282.18694885361555
6.88,27713,3,3,1755,1,2019,375000,400000,28,25000,35.9112,-78.9178,1,227.92022792022792
6.88,27609,2,3,1464,1,1985,345000,365000,44,20000,35.848,-78.6317,2,249.3169398907104
6.88,27705,3,4,2039,1,2011,429000,445000,20,16000,36.0218,-78.9478,1,218.24423737126045
6.88,27606,3,3,2230,1,2021,530000,545000,34,15000,35.7645,-78.7112,2,244.39461883408072
6.88,27612,3,4,2080,1,2006,410000,425000,39,15000,35.852,-78.6841,2,204.32692307692307
6.88,27519,2,2,1424,1,2010,475000,490000,63,15000,35.8072,-78.887,1,344.1011235955056
6.88,27502,3,3,1990,1,2023,489165,500100,166,10935,35.7225,-78.8408,1,251.30653266331657
6.88,27606,4,4,2300,1,2004,400000,409000,38,9000,35.7645,-78.7112,2,177.82608695652175
6.88,27705,2,3,1310,1,1985,299500,307000,44,7500,36.0218,-78.9478,1,234.35114503816797
6.88,27591,3,3,1650,1,2024,349940,357205,156,7265,35.798,-78.3926,0,216.4878787878788
6.88,27513,2,3,1641,1,1996,356000,361000,80,5000,35.7956,-78.7941,1,219.98781230956732
6.88,27540,3,3,2464,1,2011,495000,500000,32,5000,35.6263,-78.8458,1,202.92207792207796
6.88,27614,3,3,1854,1,2004,359000,363000,68,4000,35.9457,-78.6433,2,195.7928802588997
6.88,27522,3,3,1500,1,2004,253000,257000,75,4000,36.1224,-78.6861,2,171.33333333333334
6.88,27705,1,1,624,1,1982,179900,183000,122,3100,36.0218,-78.9478,1,293.2692307692308
6.88,27703,3,3,1598,1,2023,351347,352347,145,1000,35.9781,-78.8439,1,220.4924906132666
6.88,27617,4,3,2058,1,2005,479900,480900,29,1000,35.9034,-78.7447,2,233.6734693877551
6.88,27612,2,3,1295,1,1985,299000,300000,34,1000,35.852,-78.6841,2,231.6602316602317
6.88,27603,3,3,1558,1,2023,360460,361160,169,700,35.7076,-78.6563,4,231.8100128369705
6.88,27703,3,3,1695,1,2019,375000,375101,40,101,35.9781,-78.8439,1,221.2985250737463
6.88,27610,3,3,1380,1,2006,277900,278000,63,100,35.7667,-78.6008,4,201.44927536231884
6.88,27609,2,4,1805,1,2005,364900,365000,154,100,35.848,-78.6317,2,202.2160664819945
6.88,27612,3,3,1780,1,1983,369000,369000,37,0,35.852,-78.6841,2,207.3033707865169
6.88,27511,2,3,1242,1,1985,344500,344500,35,0,35.7641,-78.7786,1,277.37520128824474
6.88,27604,3,2,1871,1,1992,339500,339500,57,0,35.8334,-78.5799,4,181.45376803848208
6.88,27587,3,3,1814,1,2024,347990,347990,54,0,35.9815,-78.5392,4,191.83572216097025
6.88,27615,3,3,1633,1,1984,340000,340000,29,0,35.8887,-78.6393,2,208.2057562767912
6.88,27703,3,3,1359,1,2023,341399,341399,144,0,35.9781,-78.8439,1,251.21339220014715
6.88,27610,3,4,1733,1,2024,321690,321690,62,0,35.7667,-78.6008,4,185.6260819388344
6.88,27603,3,2,1448,1,1991,315000,315000,33,0,35.7076,-78.6563,4,217.5414364640884
6.88,27613,2,3,1340,1,1995,315000,315000,64,0,35.8949,-78.7051,2,235.07462686567163
6.88,27613,3,4,1930,1,2003,365000,365000,30,0,35.8949,-78.7051,2,189.119170984456
6.88,27704,3,3,1386,1,2024,324990,324990,39,0,36.0383,-78.8764,1,234.4805194805195
6.88,27527,3,3,1598,2,2023,289900,289900,92,0,35.6577,-78.3837,0,181.4142678347935
6.88,27253,3,3,1400,1,2024,266720,266720,118,0,36.031,-79.3814,3,190.5142857142857
6.88,27597,3,3,1664,1,2024,278500,278500,78,0,35.8321,-78.3174,0,167.36778846153845
6.88,27520,3,3,1536,1,2024,280000,280000,234,0,35.6348,-78.451,0,182.29166666666663
6.88,27705,2,1,835,1,1984,200000,200000,27,0,36.0218,-78.9478,1,239.52095808383237
6.88,27526,4,3,2439,1,2023,468355,468355,147,0,35.58,-78.7908,1,192.02747027470275
6.88,27587,3,4,2273,1,2024,395900,395900,27,0,35.9815,-78.5392,4,174.17509898812142
6.88,27604,2,2,1065,1,1985,245000,245000,29,0,35.8334,-78.5799,4,230.04694835680752
6.88,27501,2,3,1056,1,1991,229900,229900,68,0,35.4897,-78.7249,1,217.70833333333331
6.88,27249,2,2,1742,1,2020,400000,400000,31,0,36.1183,-79.5685,3,229.6211251435132
6.88,27587,3,3,2463,1,2024,395000,395000,59,0,35.9815,-78.5392,4,160.3735282176208
6.88,27613,3,3,1716,1,2005,435000,435000,26,0,35.8949,-78.7051,2,253.4965034965035
6.88,27703,2,2,1564,1,2018,435000,435000,43,0,35.9781,-78.8439,1,278.13299232736574
6.88,27539,4,4,2189,1,2023,456315,456315,158,0,35.7225,-78.8408,1,208.4582000913659
6.88,27587,3,3,2526,1,2024,475000,475000,16,0,35.9815,-78.5392,4,188.0443388756928
6.88,27587,4,5,2463,1,2024,475000,475000,63,0,35.9815,-78.5392,4,192.85424279334143
6.88,27526,4,3,2439,1,2023,447455,447455,147,0,35.58,-78.7908,1,183.45838458384583
6.88,27606,4,4,3406,1,2021,599900,599900,22,0,35.7645,-78.7112,2,176.1303581914269
6.88,27703,4,4,2410,1,2024,481955,481955,65,0,35.9781,-78.8439,1,199.9813278008299
6.88,27502,4,4,2145,1,2023,481260,481260,220,0,35.7225,-78.8408,1,224.3636363636364
6.88,27616,2,2,1240,1,2002,300000,300000,55,0,35.8673,-78.5381,4,241.93548387096772
6.88,27705,2,3,1381,1,1988,300000,300000,38,0,36.0218,-78.9478,1,217.23388848660392
6.88,27612,3,3,1436,1,1979,275000,275000,39,0,35.852,-78.6841,2,191.5041782729805
6.88,27249,2,2,1642,1,2023,307500,307500,204,0,36.1183,-79.5685,3,187.27161997563945
6.88,27502,4,4,2361,1,2023,507260,507260,219,0,35.7225,-78.8408,1,214.84963998305804
6.88,27502,3,3,1792,1,2018,420000,420000,29,0,35.7225,-78.8408,1,234.375
6.88,27587,3,3,2425,1,2024,406500,406500,17,0,35.9815,-78.5392,4,167.62886597938143
6.88,27587,4,4,2216,1,2023,424990,424931,223,-59,35.9815,-78.5392,4,191.7558664259928
6.88,27703,3,3,1781,1,2023,352390,351887,118,-503,35.9781,-78.8439,1,197.57832678270637
6.88,27526,3,3,1418,1,2023,279550,278990,279,-560,35.58,-78.7908,1,196.74894217207336
6.88,27705,2,2,1040,1,1985,259600,258850,88,-750,36.0218,-78.9478,1,248.8942307692308
6.88,27610,3,3,1690,1,2012,265000,263000,37,-2000,35.7667,-78.6008,4,155.62130177514794
6.88,27513,2,2,1171,1,1985,325000,323000,28,-2000,35.7956,-78.7941,1,275.83262169086254
6.88,27616,2,2,1200,1,1985,215000,212000,74,-3000,35.8673,-78.5381,4,176.66666666666666
6.88,27597,3,3,1650,1,2024,285900,281900,57,-4000,35.8321,-78.3174,0,170.84848484848484
6.88,27527,3,3,1636,1,2019,299000,295000,67,-4000,35.6577,-78.3837,0,180.31784841075796
6.88,27587,3,3,2532,1,2017,455000,450000,35,-5000,35.9815,-78.5392,4,177.72511848341233
6.88,27587,4,4,2563,1,2023,650000,645000,259,-5000,35.9815,-78.5392,4,251.6582130316036
6.88,27713,3,3,1489,1,1993,335000,330000,41,-5000,35.9112,-78.9178,1,221.6252518468771
6.88,27616,3,3,2618,1,2003,338000,333000,42,-5000,35.8673,-78.5381,4,127.19633307868602
6.88,27616,3,3,1526,1,2012,315000,310000,38,-5000,35.8673,-78.5381,4,203.14547837483616
6.88,27520,3,3,1968,1,2024,325719,320000,36,-5719,35.6348,-78.451,0,162.60162601626016
6.88,27703,3,3,2211,1,2024,453790,448000,71,-5790,35.9781,-78.8439,1,202.6232473993668
6.88,27501,3,2,1287,1,1998,265900,260000,28,-5900,35.4897,-78.7249,1,202.020202020202
6.88,27614,4,3,2085,1,2002,409900,404000,53,-5900,35.9457,-78.6433,2,193.76498800959232
6.88,27613,3,3,1696,1,2020,409900,404000,40,-5900,35.8949,-78.7051,2,238.2075471698113
6.88,27703,3,3,2200,1,2024,449990,444000,69,-5990,35.9781,-78.8439,1,201.8181818181818
6.88,27713,2,2,1002,1,1984,287000,280000,54,-7000,35.9112,-78.9178,1,279.4411177644711
6.88,27519,2,3,1380,1,1999,349000,340000,38,-9000,35.8072,-78.887,1,246.3768115942029
6.88,27511,2,3,1243,1,1987,369000,360000,69,-9000,35.7641,-78.7786,1,289.6218825422365
6.88,27502,3,3,1990,1,2023,479165,470165,168,-9000,35.7225,-78.8408,1,236.26381909547737
6.88,27616,3,3,1553,1,2006,329900,320000,52,-9900,35.8673,-78.5381,4,206.052801030264
6.88,27612,4,4,3573,1,2001,875000,865000,71,-10000,35.852,-78.6841,2,242.0934788692975
6.88,27587,4,3,1703,1,2007,370000,360000,167,-10000,35.9815,-78.5392,4,211.3916617733412
6.88,27523,4,4,2446,1,2023,599000,589000,174,-10000,35.7225,-78.8408,1,240.80130825838103
6.88,27525,3,3,1622,1,2023,295804,285000,183,-10804,36.0955,-78.4486,4,175.70900123304563
6.88,27607,4,4,2384,1,2013,550000,535000,62,-15000,35.8014,-78.6877,2,224.4127516778524
6.88,27712,4,4,3520,1,2005,595000,580000,64,-15000,36.0918,-78.9299,1,164.77272727272728
6.88,27612,2,3,1773,1,2010,380000,365000,45,-15000,35.852,-78.6841,2,205.86576424139875
6.88,27539,4,4,2197,1,2023,450315,435000,159,-15315,35.7225,-78.8408,1,197.99726900318615
6.88,27603,3,3,1558,1,2023,362800,344660,170,-18140,35.7076,-78.6563,4,221.21951219512195
6.88,27519,4,4,4070,1,2006,735000,708000,49,-27000,35.8072,-78.887,1,173.95577395577396
7.1,27517,4,5,4049,1,2004,1350000,1500000,11,150000,35.9182,-79.0035,1,370.4618424302297
7.1,27615,3,2,1278,1,1985,330000,372500,23,42500,35.8887,-78.6393,2,291.47104851330204
7.1,27614,3,3,1665,1,1998,395000,425000,26,30000,35.9457,-78.6433,2,255.2552552552553
7.1,27519,3,3,1289,1,2013,349900,370000,38,20100,35.8072,-78.887,1,287.044220325834
7.1,27613,2,2,1148,1,1985,325000,345000,40,20000,35.8949,-78.7051,2,300.5226480836237
7.1,27613,3,3,1442,1,2004,330000,349000,28,19000,35.8949,-78.7051,2,242.0249653259362
7.1,27707,3,3,2457,1,2021,457000,475000,26,18000,35.9631,-78.9315,1,193.3251933251933
7.1,27502,3,3,1440,1,2003,350000,365500,53,15500,35.7225,-78.8408,1,253.81944444444449
7.1,27713,2,2,1067,1,2002,300000,315000,18,15000,35.9112,-78.9178,1,295.22024367385194
7.1,27526,4,3,2240,1,2023,435195,447455,151,12260,35.58,-78.7908,1,199.75669642857144
7.1,27612,3,3,1848,1,2006,409000,420000,26,11000,35.852,-78.6841,2,227.27272727272728
7.1,27604,2,3,1207,1,1995,259900,269900,36,10000,35.8334,-78.5799,4,223.6122618061309
7.1,27510,4,5,2849,1,2006,565000,575000,36,10000,35.9055,-79.0901,1,201.82520182520184
7.1,27603,3,3,1404,1,1987,315000,325000,35,10000,35.7076,-78.6563,4,231.4814814814815
7.1,27516,4,3,1993,1,2014,520000,530000,46,10000,35.9162,-79.0999,1,265.9307576517812
7.1,27502,3,3,1792,1,2024,439645,446600,117,6955,35.7225,-78.8408,1,249.21875
7.1,27560,3,3,1635,1,2009,429900,435750,32,5850,35.8344,-78.8466,1,266.51376146788994
7.1,27612,3,3,2069,1,2003,390000,395500,25,5500,35.852,-78.6841,2,191.15514741420972
7.1,27513,3,3,1697,1,2010,459900,465000,27,5100,35.7956,-78.7941,1,274.01296405421334
7.1,27617,3,4,2120,1,2010,450000,452000,52,2000,35.9034,-78.7447,2,213.2075471698113
7.1,27502,4,4,2210,1,2018,459000,460000,45,1000,35.7225,-78.8408,1,208.1447963800905
7.1,27703,3,3,1792,1,2024,373890,374385,92,495,35.9781,-78.8439,1,208.92020089285717
7.1,27617,3,3,2322,1,2023,641266,641487,241,221,35.9034,-78.7447,2,276.26485788113695
7.1,27215,3,2,1517,1,2006,319900,319900,14,0,36.0318,-79.4889,3,210.87673038892552
7.1,27610,3,3,1792,1,2024,338150,338150,85,0,35.7667,-78.6008,4,188.69977678571428
7.1,27560,2,3,1502,1,2009,350000,350000,99,0,35.8344,-78.8466,1,233.0226364846871
7.1,27616,3,3,1629,1,2023,352900,352900,96,0,35.8673,-78.5381,4,216.63597298956412
7.1,27615,2,3,1726,1,1984,364000,364000,63,0,35.8887,-78.6393,2,210.8922363847045
7.1,27610,3,4,1733,1,2024,315190,315190,68,0,35.7667,-78.6008,4,181.87536064627807
7.1,27278,2,3,1611,1,2006,370000,370000,29,0,36.0756,-79.0914,3,229.6710117939168
7.1,27703,3,3,1920,1,2020,371000,371000,51,0,35.9781,-78.8439,1,193.22916666666663
7.1,27603,2,3,1325,1,2014,325000,325000,39,0,35.7076,-78.6563,4,245.2830188679245
7.1,27587,3,3,1536,1,2024,325000,325000,68,0,35.9815,-78.5392,4,211.58854166666663
7.1,27587,3,3,1586,1,2023,325000,325000,90,0,35.9815,-78.5392,4,204.91803278688525
7.1,27525,3,3,1588,1,2023,291523,291523,190,0,36.0955,-78.4486,4,183.5787153652393
7.1,27520,3,3,1536,1,2024,292000,292000,23,0,35.6348,-78.451,0,190.10416666666663
7.1,27703,4,4,1978,1,2017,390000,390000,63,0,35.9781,-78.8439,1,197.16885743174925
7.1,27501,3,3,1618,1,2023,275782,275782,205,0,35.4897,-78.7249,1,170.44622991347342
7.1,27612,3,3,1665,1,2005,392000,392000,64,0,35.852,-78.6841,2,235.43543543543544
7.1,27703,2,3,1152,1,2008,250000,250000,43,0,35.9781,-78.8439,1,217.01388888888889
7.1,27546,3,3,1713,1,2023,269000,269000,209,0,35.332,-78.9212,1,157.0344424985406
