MLS #,City,Zip,Bedrooms,Total Baths,SqFt,Acres,Year Built,List Date,Closing Date,List Price,Sold Price,Days on Market,Over Asking,Lat,Lon,Cluster,Price per SqFt
2380980,Chapel Hill,27516,3,2,1140,1,1972,2021-04-30,2021-06-30,116000,125000,61,9000,35.9162,-79.0999,1,109.64912280701755
2366681,Raleigh,27605,2,1,725,1,1949,2021-02-12,2021-03-17,260000,269000,33,9000,35.7908,-78.653,0,371.0344827586207
2407568,Raleigh,27612,1,1,726,1,1987,2021-09-13,2021-11-01,145000,154000,49,9000,35.852,-78.6841,0,212.12121212121212
2436756,Greenville,27858,2,2,1250,1,2006,2022-03-16,2022-04-18,144500,153500,33,9000,35.5866,-77.3485,2,122.8
2445653,Durham,27703,3,2,1074,1,1989,2022-04-29,2022-05-17,129900,138500,18,8600,35.9781,-78.8439,1,128.95716945996276
2464157,Greensboro,27409,2,2,1104,1,2000,2022-07-22,2022-08-17,139900,148500,26,8600,36.0777,-79.9086,4,134.5108695652174
2170728,Raleigh,27601,2,2,1251,1,2018,2018-02-01,2021-01-08,535000,543546,1072,8546,35.7727,-78.6324,0,434.48920863309354
2429208,Raleigh,27609,1,1,615,1,1972,2022-01-31,2022-03-15,139500,148000,43,8500,35.848,-78.6317,0,240.65040650406505
2508418,Chapel Hill,27517,2,2,1200,1,1985,2023-05-01,2023-05-30,200000,208500,29,8500,35.9182,-79.0035,1,173.75
2417290,Chapel Hill,28365,2,2,893,1,1972,2021-11-04,2021-12-17,121500,130000,43,8500,35.2109,-78.0983,0,145.57670772676371
2444960,Raleigh,27615,2,2,1032,1,1984,2022-04-26,2022-06-03,209000,217500,38,8500,35.8887,-78.6393,0,210.75581395348837
2444519,Raleigh,27606,3,2,1225,1,1972,2022-04-25,2022-06-13,197500,206000,49,8500,35.7645,-78.7112,0,168.16326530612244
2360630,Raleigh,27609,2,2,939,1,1972,2021-01-08,2021-02-04,122000,130500,27,8500,35.848,-78.6317,0,138.9776357827476
2371596,Raleigh,27609,3,3,1548,1,1972,2021-03-11,2021-04-01,162500,171000,21,8500,35.848,-78.6317,0,110.46511627906976
2366179,Durham,27713,1,1,670,1,1986,2021-02-11,2021-03-19,111000,119500,36,8500,35.9112,-78.9178,1,178.3582089552239
2474029,Raleigh,27616,1,2,973,1,1987,2022-09-14,2022-10-21,174500,183000,37,8500,35.8673,-78.5381,0,188.0781089414183
2393643,Raleigh,27606,3,2,1140,1,1968,2021-07-03,2021-10-12,198470,206900,101,8430,35.7645,-78.7112,0,181.49122807017545
2440904,Raleigh,27610,3,3,1801,1,2022,2022-04-06,2022-12-30,625000,633400,268,8400,35.7667,-78.6008,0,351.6935036091061
2368683,Raleigh,27603,3,2,1100,1,2002,2021-02-25,2021-03-31,157900,166250,34,8350,35.7076,-78.6563,0,151.13636363636363
2181921,Raleigh,27601,2,2,1394,1,2018,2018-03-30,2021-02-19,675000,683170,1057,8170,35.7727,-78.6324,0,490.0789096126255
2391222,Cary,27519,2,3,1356,1,2008,2021-06-21,2021-07-16,249900,258000,25,8100,35.8072,-78.887,1,190.26548672566372
2429739,Greensboro,27410,1,1,1035,1,2003,2022-02-03,2022-03-15,139900,148000,40,8100,36.1032,-79.8794,4,142.9951690821256
2405418,Raleigh,27610,3,3,1450,1,2021,2021-03-31,2021-08-06,410000,418055,128,8055,35.7667,-78.6008,0,288.3137931034483
2444068,Burlington,27215,2,2,1024,1,1984,2022-04-22,2022-05-05,145000,153000,13,8000,36.0318,-79.4889,4,149.4140625
2361325,Raleigh,27603,3,2,1167,1,1999,2021-01-12,2021-02-26,165000,173000,45,8000,35.7076,-78.6563,0,148.2433590402742
2456168,Chapel Hill,27514,2,3,1087,1,1965,2022-06-16,2022-08-05,239000,247000,50,8000,35.9203,-79.0372,1,227.23091076356945
10016917,Chapel Hill,27516,2,2,955,1,1972,2024-03-14,2024-04-09,175000,183000,26,8000,35.9162,-79.0999,1,191.62303664921467
2438251,Raleigh,27603,3,3,1260,1,2002,2022-03-24,2022-04-14,210000,218000,21,8000,35.7076,-78.6563,0,173.015873015873
2374210,Raleigh,27612,2,2,938,1,1985,2021-03-25,2021-05-12,200000,208000,48,8000,35.852,-78.6841,0,221.74840085287846
2381856,Raleigh,27616,3,3,1606,1,2002,2021-05-05,2021-05-28,182000,190000,23,8000,35.8673,-78.5381,0,118.30635118306351
2524766,Raleigh,27617,1,2,957,1,2003,2023-08-02,2023-08-31,237000,245000,29,8000,35.9034,-78.7447,0,256.00835945663533
2526376,Cary,27513,2,2,1190,1,1999,2023-08-10,2023-09-29,307000,315000,50,8000,35.7956,-78.7941,0,264.70588235294116
2456960,Fayetteville,28303,3,2,1392,1,1994,2022-06-17,2022-07-08,75000,83000,21,8000,35.0742,-78.965,0,59.62643678160919
2444715,Raleigh,27606,4,4,1219,1,1998,2022-04-26,2022-05-31,260000,268000,35,8000,35.7645,-78.7112,0,219.85233798195242
2413436,Carrboro,27510,2,2,961,1,1969,2021-10-13,2021-11-10,220000,228000,28,8000,35.9055,-79.0901,1,237.2528616024974
2398389,Chapel Hill,27517,2,2,901,1,1991,2021-07-28,2021-09-17,227000,235000,51,8000,35.9182,-79.0035,1,260.82130965593785
2533664,Burlington,27215,2,1,668,1,1950,2023-09-22,2023-11-09,110000,118000,48,8000,36.0318,-79.4889,4,176.64670658682635
2433326,Knightdale,27545,2,1,911,1,1988,2022-02-25,2022-03-17,175000,183000,20,8000,35.7789,-78.4898,0,200.8781558726674
2378486,Raleigh,27606,2,1,850,1,1972,2021-04-18,2021-05-11,116000,124000,23,8000,35.7645,-78.7112,0,145.88235294117646
2366497,Cary,27511,2,1,704,1,1980,2021-02-12,2021-03-05,145000,153000,21,8000,35.7641,-78.7786,0,217.32954545454547
2411289,Raleigh,27604,2,2,934,1,2004,2021-10-01,2021-11-22,215000,223000,52,8000,35.8334,-78.5799,0,238.75802997858673
2431233,Burlington,27215,2,2,1110,1,2004,2022-02-12,2022-03-16,145000,153000,32,8000,36.0318,-79.4889,4,137.83783783783784
10015593,Raleigh,27609,3,3,1406,1,1972,2024-03-07,2024-04-15,220000,228000,39,8000,35.848,-78.6317,0,162.16216216216216
2362728,Raleigh,27615,2,2,1024,1,1974,2021-01-21,2021-02-19,157500,165500,29,8000,35.8887,-78.6393,0,161.62109375
2502292,Raleigh,27603,4,4,1333,1,2001,2023-03-30,2023-05-03,270000,278000,34,8000,35.7076,-78.6563,0,208.55213803450863
2371769,Cary,27513,2,2,1050,1,1984,2021-03-12,2021-04-16,172000,180000,35,8000,35.7956,-78.7941,0,171.42857142857142
2503379,Burlington,27215,2,1,725,1,1950,2023-04-05,2023-04-25,98000,105997,20,7997,36.0318,-79.4889,4,146.20275862068965
2303699,Durham,27701,1,1,641,1,2021,2020-02-24,2021-12-20,305900,313675,665,7775,35.9967,-78.8966,1,489.3525741029641
2377098,Raleigh,27603,3,2,1103,1,2002,2021-04-11,2021-05-14,157900,165500,33,7600,35.7076,-78.6563,0,150.0453309156845
2454433,Chapel Hill,27516,2,2,883,1,1972,2022-06-08,2022-07-12,129000,136500,34,7500,35.9162,-79.0999,1,154.58663646659116
2378423,Chapel Hill,27514,2,3,1355,1,1974,2021-04-17,2021-05-21,147500,155000,34,7500,35.9203,-79.0372,1,114.39114391143912
2393637,Raleigh,27617,2,2,1458,1,2006,2021-07-02,2021-08-18,260000,267500,47,7500,35.9034,-78.7447,0,183.4705075445816
2378353,Cary,27513,2,1,1086,1,1987,2021-04-16,2021-05-27,180000,187500,41,7500,35.7956,-78.7941,0,172.65193370165747
2418150,Raleigh,27606,2,2,1066,1,1983,2021-11-09,2022-02-08,225000,232500,91,7500,35.7645,-78.7112,0,218.10506566604127
2414415,Cary,27518,2,2,1169,1,1994,2021-10-19,2021-11-22,275000,282500,34,7500,35.7299,-78.7735,0,241.65953806672368
2430841,Apex,27502,2,1,1081,1,2002,2022-02-10,2022-04-01,247500,255000,50,7500,35.7225,-78.8408,0,235.89269195189638
2519245,Durham,27701,2,2,1239,1,2023,2023-06-30,2023-10-27,712000,719500,119,7500,35.9967,-78.8966,1,580.7102502017756
2424995,Burlington,27215,2,2,1139,1,1997,2021-12-31,2022-01-26,182500,190000,26,7500,36.0318,-79.4889,4,166.8129938542581
2378647,Chapel Hill,27514,2,1,898,1,1983,2021-04-19,2021-05-20,162500,170000,31,7500,35.9203,-79.0372,1,189.30957683741647
2358502,Raleigh,27609,2,2,1082,1,1972,2020-12-18,2021-01-20,125000,132500,33,7500,35.848,-78.6317,0,122.45841035120148
2448936,Raleigh,27616,1,2,890,1,1986,2022-05-13,2022-06-17,165000,172500,35,7500,35.8673,-78.5381,0,193.82022471910113
2475908,Chapel Hill,27514,2,2,960,1,1983,2022-09-23,2022-10-18,195000,202500,25,7500,35.9203,-79.0372,1,210.9375
2395713,Raleigh,27612,2,2,1799,1,2006,2021-07-14,2021-08-12,425000,432500,29,7500,35.852,-78.6841,0,240.41133963312953
2373837,Raleigh,27603,3,3,1257,1,2002,2021-03-24,2021-04-26,187500,195000,33,7500,35.7076,-78.6563,0,155.13126491646779
2189128,Raleigh,27601,2,2,1032,1,2018,2018-05-03,2021-01-28,419500,426960,1001,7460,35.7727,-78.6324,0,413.72093023255815
2483072,Chapel Hill,27516,2,2,939,1,1998,2022-11-10,2022-12-16,370000,377400,36,7400,35.9162,-79.0999,1,401.91693290734827
2290052,Raleigh,27605,3,4,2748,1,2020,2019-11-22,2021-05-28,1102300,1109676,553,7376,35.7908,-78.653,0,403.8122270742358
2373708,Raleigh,27609,2,2,1039,1,1972,2021-03-22,2021-04-20,145000,152237,29,7237,35.848,-78.6317,0,146.52261790182868
2173574,Raleigh,27601,3,3,2212,1,2018,2018-02-16,2021-03-11,1139000,1146229,1119,7229,35.7727,-78.6324,0,518.1867088607595
2416170,Raleigh,27610,2,2,1012,1,1986,2021-10-28,2021-11-15,118000,125100,18,7100,35.7667,-78.6008,0,123.61660079051383
2417334,Cary,27511,2,2,896,1,1985,2021-11-04,2021-12-07,199900,207000,33,7100,35.7641,-78.7786,0,231.02678571428572
2436365,Cary,27518,2,2,1225,1,1997,2022-03-14,2022-05-10,297900,305000,57,7100,35.7299,-78.7735,0,248.9795918367347
2380248,Chapel Hill,27514,1,1,670,1,1967,2021-04-27,2021-06-21,69900,77000,55,7100,35.9203,-79.0372,1,114.92537313432835
2426965,Cary,27511,2,2,1440,1,2001,2022-01-14,2022-02-07,429900,437000,24,7100,35.7641,-78.7786,0,303.47222222222223
2362757,Chapel Hill,27514,2,3,1401,1,1974,2021-01-21,2021-03-18,149900,157000,56,7100,35.9203,-79.0372,1,112.06281227694504
2401443,Raleigh,27616,1,2,945,1,1986,2021-08-12,2021-09-17,124900,132000,36,7100,35.8673,-78.5381,0,139.68253968253967
2362549,Raleigh,27604,1,2,973,1,2006,2021-01-19,2021-02-24,199900,207000,36,7100,35.8334,-78.5799,0,212.74409044193217
2344338,Raleigh,27603,1,1,823,1,2007,2020-09-23,2021-04-23,265000,272000,212,7000,35.7076,-78.6563,0,330.49817739975697
2501581,Fayetteville,28314,3,2,1307,1,1997,2023-03-24,2023-07-06,120000,127000,104,7000,35.0583,-79.008,0,97.16908951798011
2359092,Graham,27253,3,3,1545,1,1993,2020-12-23,2021-02-26,175000,182000,65,7000,36.031,-79.3814,4,117.79935275080906
2472431,Durham,27707,2,3,1262,1,1980,2022-09-05,2022-09-28,269000,276000,23,7000,35.9631,-78.9315,1,218.70047543581617
2458438,Chapel Hill,27514,3,2,1524,1,2006,2022-06-25,2022-07-29,329000,336000,34,7000,35.9203,-79.0372,1,220.4724409448819
2399830,Raleigh,27603,4,4,1391,1,2001,2021-08-04,2021-09-16,230000,237000,43,7000,35.7076,-78.6563,0,170.38102084831056
2359423,Morrisville,27560,3,2,1346,1,2000,2020-12-30,2021-02-09,207000,214000,41,7000,35.8344,-78.8466,1,158.98959881129272
2371875,Raleigh,27606,4,4,1219,1,1999,2021-03-11,2021-03-25,203000,210000,14,7000,35.7645,-78.7112,0,172.27235438884333
2370257,Raleigh,27606,4,4,1219,1,1998,2021-03-04,2021-03-19,199000,206000,15,7000,35.7645,-78.7112,0,168.9909762100082
2491296,Raleigh,27606,2,3,1194,1,1972,2023-01-20,2023-02-17,195000,202000,28,7000,35.7645,-78.7112,0,169.179229480737
10007285,Raleigh,27603,4,4,1320,1,2000,2024-01-20,2024-02-12,275000,282000,23,7000,35.7076,-78.6563,0,213.63636363636363
2517815,Raleigh,27609,2,2,988,1,1972,2023-06-22,2023-07-28,165000,172000,36,7000,35.848,-78.6317,0,174.08906882591094
2499783,Chapel Hill,27517,2,3,1425,1,1989,2023-03-15,2023-04-26,285000,292000,42,7000,35.9182,-79.0035,1,204.91228070175438
2507018,Fayetteville,28304,2,2,1109,1,1990,2023-04-25,2023-05-31,128000,135000,36,7000,35.0257,-78.9705,0,121.73128944995491
10022537,Raleigh,27617,2,2,1286,1,2004,2024-04-11,2024-05-21,300000,307000,40,7000,35.9034,-78.7447,0,238.72472783825816
2508510,Burlington,27215,3,2,1288,2,2006,2023-05-03,2023-05-18,175000,182000,15,7000,36.0318,-79.4889,4,141.30434782608697
2493885,Cary,27518,3,2,1359,1,1996,2023-02-06,2023-02-24,325000,332000,18,7000,35.7299,-78.7735,0,244.2972774098602
2364638,Durham,27713,2,2,864,1,1986,2021-02-02,2021-03-22,139000,146000,48,7000,35.9112,-78.9178,1,168.9814814814815
2361532,Raleigh,27606,3,3,1411,1,1984,2021-01-14,2021-03-19,225000,232000,64,7000,35.7645,-78.7112,0,164.42239546420979
2418707,Raleigh,27604,3,3,1964,1,1974,2021-11-11,2022-03-08,218000,225000,117,7000,35.8334,-78.5799,0,114.5621181262729
2394613,Durham,27703,1,2,1078,1,2012,2021-07-08,2021-08-11,193000,200000,34,7000,35.9781,-78.8439,1,185.5287569573284
2383706,Morrisville,27560,2,2,1234,1,2001,2021-05-13,2021-06-30,205000,212000,48,7000,35.8344,-78.8466,1,171.79902755267423
2380545,Raleigh,27617,2,2,1286,1,2005,2021-04-23,2021-06-07,220000,227000,45,7000,35.9034,-78.7447,0,176.5163297045101
2362886,Chapel Hill,27514,2,2,939,1,1967,2021-01-22,2021-03-18,160000,167000,55,7000,35.9203,-79.0372,1,177.84877529286476
2371725,Raleigh,27605,2,2,995,1,1988,2021-03-12,2021-04-22,318000,325000,41,7000,35.7908,-78.653,0,326.63316582914575
2535977,Chapel Hill,27516,2,2,885,1,1972,2023-10-06,2023-11-09,175000,182000,34,7000,35.9162,-79.0999,1,205.6497175141243
2399131,Durham,27701,1,1,542,1,1972,2021-07-30,2021-10-01,203000,210000,63,7000,35.9967,-78.8966,1,387.45387453874537
2421789,Raleigh,27614,3,3,1555,1,2006,2021-12-03,2021-12-28,255000,262000,25,7000,35.9457,-78.6433,0,168.4887459807074
2396043,Raleigh,27603,2,2,935,1,2002,2021-07-16,2021-08-18,165000,172000,33,7000,35.7076,-78.6563,0,183.9572192513369
2364843,Raleigh,27603,3,3,1257,1,2002,2021-02-03,2021-03-24,185000,192000,49,7000,35.7076,-78.6563,0,152.74463007159903
2383180,Burlington,27215,2,2,1215,1,1999,2021-05-11,2021-06-23,165000,172000,43,7000,36.0318,-79.4889,4,141.56378600823047
2406666,Raleigh,27606,2,2,977,1,1968,2021-09-09,2021-10-25,175000,182000,46,7000,35.7645,-78.7112,0,186.28454452405322
2314715,Raleigh,27605,3,3,2582,1,2020,2020-04-21,2021-01-15,950000,956890,269,6890,35.7908,-78.653,0,370.6003098373354
2374535,Fuquay Varina,27526,2,2,905,1,2022,2021-03-27,2022-07-21,300000,306850,481,6850,35.58,-78.7908,0,339.060773480663
2423061,Raleigh,27606,2,2,900,1,1987,2021-12-13,2022-01-19,319900,326500,37,6600,35.7645,-78.7112,0,362.77777777777777
2426089,Raleigh,27615,3,2,1147,1,1975,2022-01-06,2022-04-08,155900,162500,92,6600,35.8887,-78.6393,0,141.67393199651264
2492588,Greensboro,27403,2,1,657,1,1950,2023-01-28,2023-02-06,105000,111500,9,6500,36.0641,-79.8202,4,169.71080669710807
2381069,Raleigh,27617,3,4,2353,1,2011,2021-04-30,2021-05-24,388500,395000,24,6500,35.9034,-78.7447,0,167.87080322991926
2364979,Chapel Hill,27516,3,2,1454,1,1970,2021-02-04,2021-03-15,238500,245000,39,6500,35.9162,-79.0999,1,168.50068775790922
2390126,Burlington,27215,2,2,1108,1,2004,2021-06-16,2021-08-03,124000,130500,48,6500,36.0318,-79.4889,4,117.7797833935018
2401278,Burlington,27215,2,2,1126,1,2004,2021-08-12,2021-09-17,122000,128500,36,6500,36.0318,-79.4889,4,114.12078152753108
2467878,Burlington,27215,2,3,1408,1,1979,2022-08-11,2022-09-07,200000,206500,27,6500,36.0318,-79.4889,4,146.6619318181818
2409962,Cary,27513,3,2,1328,1,1997,2021-09-25,2021-10-14,268500,275000,19,6500,35.7956,-78.7941,0,207.07831325301206
2379830,Burlington,27215,2,2,1126,1,2005,2021-04-24,2021-05-10,115000,121500,16,6500,36.0318,-79.4889,4,107.90408525754884
2507602,Raleigh,27616,3,3,1740,1,2005,2023-04-27,2023-06-05,268500,275000,39,6500,35.8673,-78.5381,0,158.04597701149424
2375192,Fuquay Varina,27526,2,2,912,1,2021,2021-04-01,2022-07-19,307500,313950,474,6450,35.58,-78.7908,0,344.24342105263156
2395734,Burlington,27302,2,3,1370,1,1968,2021-07-14,2021-08-23,119600,126000,40,6400,36.0979,-79.2719,4,91.97080291970804
2433217,Fayetteville,28314,3,2,1310,1,1993,2022-02-24,2022-03-22,98000,104200,26,6200,35.0583,-79.008,0,79.54198473282443
2426184,Cary,27519,1,2,1068,1,2008,2022-01-10,2022-01-31,229900,236000,21,6100,35.8072,-78.887,1,220.97378277153558
2369594,Raleigh,27616,2,2,978,1,1986,2021-03-01,2021-04-05,119900,126000,35,6100,35.8673,-78.5381,0,128.83435582822085
2509816,Raleigh,27604,1,2,657,1,2004,2023-05-10,2023-06-12,239900,246000,33,6100,35.8334,-78.5799,0,374.42922374429224
2454115,Fayetteville,28303,2,2,1050,1,1992,2022-06-07,2022-07-07,64900,71000,30,6100,35.0742,-78.965,0,67.61904761904762
2476833,Raleigh,27606,3,2,1116,1,1972,2022-09-30,2023-05-16,199900,206000,228,6100,35.7645,-78.7112,0,184.58781362007167
2298667,Durham,27701,1,1,408,1,2021,2020-01-28,2021-12-03,184900,190975,675,6075,35.9967,-78.8966,1,468.07598039215685
2364953,Burlington,27215,2,2,1253,1,1999,2021-02-04,2021-03-12,127000,133000,36,6000,36.0318,-79.4889,4,106.14525139664805
2427921,Raleigh,27603,3,2,1145,1,1999,2022-01-21,2022-02-03,205000,211000,13,6000,35.7076,-78.6563,0,184.27947598253274
2419508,Raleigh,27603,3,2,1145,1,1999,2021-11-17,2022-02-10,199000,205000,85,6000,35.7076,-78.6563,0,179.03930131004367
2371810,Raleigh,27614,3,3,1740,1,2005,2021-03-12,2021-04-29,189000,195000,48,6000,35.9457,-78.6433,0,112.06896551724138
2414664,Raleigh,27612,2,2,1070,1,1985,2021-10-20,2021-11-29,215000,221000,40,6000,35.852,-78.6841,0,206.54205607476635
2394467,Raleigh,27606,3,2,1044,1,1972,2021-07-08,2021-09-09,150000,156000,63,6000,35.7645,-78.7112,0,149.42528735632183
2402346,Raleigh,27613,2,3,1350,1,1996,2021-08-17,2021-10-01,275000,281000,45,6000,35.8949,-78.7051,0,208.14814814814815
2455284,Chapel Hill,27514,2,2,1167,1,2005,2022-06-11,2022-08-25,303000,309000,75,6000,35.9203,-79.0372,1,264.7814910025707
2429622,Raleigh,27604,3,3,1326,1,1973,2022-02-02,2022-03-09,190000,196000,35,6000,35.8334,-78.5799,0,147.8129713423831
2468928,Raleigh,27615,2,2,1228,1,2003,2022-08-16,2022-09-16,305000,311000,31,6000,35.8887,-78.6393,0,253.25732899022802
2376158,Durham,27713,1,1,657,1,1986,2021-04-07,2021-05-21,115000,121000,44,6000,35.9112,-78.9178,1,184.1704718417047
2376708,Raleigh,27610,2,2,1012,1,1985,2021-04-09,2021-05-03,99000,105000,24,6000,35.7667,-78.6008,0,103.75494071146245
2430928,Raleigh,27603,2,2,896,1,2002,2022-02-10,2022-03-18,194100,200100,36,6000,35.7076,-78.6563,0,223.32589285714286
2448201,Raleigh,27615,2,2,1280,1,2003,2022-05-11,2022-07-18,295000,301000,68,6000,35.8887,-78.6393,0,235.15625
2350581,Raleigh,27609,3,3,1396,1,1972,2020-10-25,2021-02-10,159000,165000,108,6000,35.848,-78.6317,0,118.19484240687679
2392288,Cary,27513,1,1,683,1,1986,2021-06-25,2021-09-27,142000,148000,94,6000,35.7956,-78.7941,0,216.69106881405563
2361676,Raleigh,27606,4,4,1219,1,1999,2021-01-14,2021-02-09,195000,201000,26,6000,35.7645,-78.7112,0,164.88925348646433
2353166,Raleigh,27606,4,4,1391,1,2000,2020-11-11,2021-01-11,190000,196000,61,6000,35.7645,-78.7112,0,140.9058231488138
2457845,Durham,27713,2,2,903,1,1986,2022-06-23,2022-07-15,189000,195000,22,6000,35.9112,-78.9178,1,215.9468438538206
2419762,Raleigh,27603,3,3,1274,1,2002,2021-11-18,2021-12-30,199000,205000,42,6000,35.7076,-78.6563,0,160.9105180533752
2406957,Chapel Hill,27514,2,1,875,1,1983,2021-09-08,2021-10-08,199000,205000,30,6000,35.9203,-79.0372,1,234.28571428571428
2415246,Cary,27513,2,2,1017,1,1984,2021-10-22,2022-02-15,242000,248000,116,6000,35.7956,-78.7941,0,243.85447394296952
2432659,Raleigh,27603,2,2,1248,1,2008,2022-02-21,2022-03-31,519000,525000,38,6000,35.7076,-78.6563,0,420.6730769230769
10009070,Chapel Hill,27517,1,1,1117,1,2008,2024-02-01,2024-04-30,479000,485000,89,6000,35.9182,-79.0035,1,434.1987466427932
10012606,Raleigh,27605,1,1,502,1,1953,2024-02-18,2024-03-15,220000,226000,26,6000,35.7908,-78.653,0,450.199203187251
2395000,Raleigh,27606,4,4,1287,1,1999,2021-07-10,2021-07-26,215000,221000,16,6000,35.7645,-78.7112,0,171.7171717171717
2496735,Raleigh,27612,2,2,1736,1,2000,2023-02-23,2023-03-24,519000,525000,29,6000,35.852,-78.6841,0,302.4193548387097
2419693,Chapel Hill,27516,2,1,904,1,1977,2021-11-18,2021-12-29,147000,153000,41,6000,35.9162,-79.0999,1,169.24778761061947
2396430,Fayetteville,28304,3,2,1504,1,2006,2021-07-15,2021-10-08,144000,150000,85,6000,35.0257,-78.9705,0,99.73404255319149
2440105,Raleigh,27617,2,2,1449,1,2008,2022-04-01,2022-06-01,329000,335000,61,6000,35.9034,-78.7447,0,231.19392684610077
2508876,Durham,27713,2,2,806,1,1986,2023-05-04,2023-07-27,200000,206000,84,6000,35.9112,-78.9178,1,255.58312655086849
2514680,Raleigh,27606,3,2,1146,1,1972,2023-06-05,2023-07-19,209000,215000,44,6000,35.7645,-78.7112,0,187.60907504363
2448718,Raleigh,27601,2,2,1087,1,2008,2022-05-12,2022-06-09,525000,531000,28,6000,35.7727,-78.6324,0,488.5004599816007
2354229,Raleigh,27604,3,4,1808,1,2016,2020-11-18,2021-01-13,334000,340000,56,6000,35.8334,-78.5799,0,188.05309734513276
2526187,Fayetteville,28314,3,2,1307,1,1993,2023-08-10,2023-09-12,167000,173000,33,6000,35.0583,-79.008,0,132.36419280795715
2474045,Raleigh,27615,3,3,1343,1,1974,2022-09-14,2022-10-21,215000,221000,37,6000,35.8887,-78.6393,0,164.55696202531647
2469580,Chapel Hill,27517,3,3,1428,1,1987,2022-08-19,2022-10-05,279000,285000,47,6000,35.9182,-79.0035,1,199.57983193277312
2511170,Carrboro,27510,2,2,1077,1,1983,2023-05-17,2023-06-20,300000,306000,34,6000,35.9055,-79.0901,1,284.1225626740947
2529146,Hillsborough,27278,2,2,1179,1,2018,2023-08-26,2023-10-24,499000,505000,59,6000,36.0756,-79.0914,1,428.3290924512299
2483207,Raleigh,27604,3,3,1205,1,1973,2022-11-10,2023-04-21,205000,211000,162,6000,35.8334,-78.5799,0,175.10373443983403
2495048,Durham,27703,2,2,1109,1,2014,2023-02-14,2023-03-06,294000,300000,20,6000,35.9781,-78.8439,1,270.5139765554554
2175010,Cary,27511,2,2,1631,1,2019,2018-02-25,2021-01-05,450000,455904,1045,5904,35.7641,-78.7786,0,279.52421827099937
2372798,Chapel Hill,27514,2,2,918,1,1967,2021-03-18,2021-04-16,168500,174400,29,5900,35.9203,-79.0372,1,189.97821350762527
2299810,Durham,27701,1,1,634,1,2021,2020-02-02,2021-12-17,295900,301775,684,5875,35.9967,-78.8966,1,475.98580441640377
2373001,Raleigh,27601,1,1,650,1,2007,2021-03-19,2021-05-14,250000,255750,56,5750,35.7727,-78.6324,0,393.46153846153845
2368924,Cary,27511,2,7,1132,1,1985,2021-02-26,2021-04-06,199900,205555,39,5655,35.7641,-78.7786,0,181.5856890459364
2493863,Chapel Hill,27514,2,2,850,1,1985,2023-02-06,2023-03-03,150000,155600,25,5600,35.9203,-79.0372,1,183.05882352941177
