Mortgage Rates,Zip,Bedrooms,Total Baths,SqFt,Acres,Year Built,List Price,Sold Price,Days on Market,Over Asking,Lat,Lon,Cluster
5.3,27516,2,2,885,1,1972,140000,145000,52,5000,35.9162,-79.0999,1
5.3,27605,1,1,516,1,1953,227500,230500,56,3000,35.7908,-78.653,0
5.3,27606,2,2,960,1,1985,195000,197500,29,2500,35.7645,-78.7112,0
5.3,27215,2,1,875,1,1950,89900,92000,21,2100,36.0318,-79.4889,2
5.3,27609,1,2,897,1,1999,245000,247000,30,2000,35.848,-78.6317,3
5.3,27517,2,2,1046,1,1991,295000,295000,21,0,35.9182,-79.0035,1
5.3,27612,2,2,759,1,1984,249500,249500,74,0,35.852,-78.6841,3
5.3,27514,1,1,655,1,1967,129000,125000,41,-4000,35.9203,-79.0372,1
5.3,27407,2,2,875,1,1985,69000,65000,55,-4000,36.0334,-79.8626,2
5.3,27609,3,2,1392,1,1995,475000,470000,45,-5000,35.848,-78.6317,3
5.3,27606,2,2,930,1,1972,180000,175000,63,-5000,35.7645,-78.7112,0
5.3,27403,2,2,990,1,1973,70000,57000,53,-13000,36.0641,-79.8202,2
5.3,27615,3,3,1484,1,1969,259990,245000,41,-14990,35.8887,-78.6393,3
5.3,27603,2,2,1386,1,2009,459900,442000,77,-17900,35.7076,-78.6563,0
4.99,27615,2,2,1763,1,1986,330000,365000,87,35000,35.8887,-78.6393,3
4.99,27606,4,4,1177,1,1997,283999,300000,19,16001,35.7645,-78.7112,0
4.99,27606,2,2,970,1,1968,205000,219000,27,14000,35.7645,-78.7112,0
4.99,27514,2,1,936,1,1983,225000,237500,16,12500,35.9203,-79.0372,1
4.99,27606,2,2,960,1,1985,200000,212400,92,12400,35.7645,-78.7112,0
4.99,27517,2,2,892,1,1984,205000,216000,29,11000,35.9182,-79.0035,1
4.99,27514,2,3,1087,1,1965,239000,247000,50,8000,35.9203,-79.0372,1
4.99,27603,3,2,1108,1,2002,219900,225500,44,5600,35.7076,-78.6563,0
4.99,27614,3,3,1696,1,2004,269500,275000,65,5500,35.9457,-78.6433,3
4.99,27605,2,2,915,1,1949,330000,335000,35,5000,35.7908,-78.653,0
4.99,27604,2,3,1381,1,2016,545000,550000,43,5000,35.8334,-78.5799,3
4.99,27604,3,3,1305,1,1973,180000,185000,13,5000,35.8334,-78.5799,3
4.99,27613,2,3,1258,1,1985,195000,200000,37,5000,35.8949,-78.7051,3
4.99,27516,4,4,1208,1,1999,275000,278500,49,3500,35.9162,-79.0999,1
4.99,27526,2,2,905,1,2022,300000,303400,493,3400,35.58,-78.7908,0
4.99,27340,1,2,1240,1,2013,450000,450000,79,0,35.9488,-79.3297,2
4.99,27526,2,2,905,1,2021,325900,325900,490,0,35.58,-78.7908,0
4.99,27701,3,2,1225,1,2021,557175,557175,1163,0,35.9967,-78.8966,1
4.99,27526,2,2,957,1,2022,340000,340000,488,0,35.58,-78.7908,0
4.99,27603,4,3,2176,1,2006,341150,341150,24,0,35.7076,-78.6563,0
4.99,27605,1,1,754,1,1986,340000,340000,43,0,35.7908,-78.653,0
4.99,27617,1,2,946,1,2002,218000,218000,57,0,35.9034,-78.7447,3
4.99,27608,3,4,3371,1,2002,1795000,1795000,83,0,35.8077,-78.6463,3
4.99,27513,2,2,1194,1,1986,315000,310000,54,-5000,35.7956,-78.7941,0
4.99,27244,3,3,1450,1,2006,197500,185000,80,-12500,36.1029,-79.5067,2
4.99,27610,2,2,1012,1,1986,149900,136000,148,-13900,35.7667,-78.6008,0
4.99,27617,3,3,2226,1,2018,490000,470000,41,-20000,35.9034,-78.7447,3
5.22,27705,2,2,1018,1,2007,389500,420000,15,30500,36.0218,-78.9478,1
5.22,27517,3,3,1387,1,1989,305000,320000,33,15000,35.9182,-79.0035,1
5.22,27513,2,2,1027,1,1986,255000,260000,22,5000,35.7956,-78.7941,0
5.22,27215,2,2,1108,1,2005,153000,156000,33,3000,36.0318,-79.4889,2
5.22,27604,2,1,988,1,1973,165000,165000,22,0,35.8334,-78.5799,3
5.22,27606,3,2,1225,1,1972,209000,209000,30,0,35.7645,-78.7112,0
5.22,27520,2,2,1014,1,2002,215000,215000,25,0,35.6348,-78.451,0
5.22,27518,2,2,1157,1,1997,294500,294500,57,0,35.7299,-78.7735,0
5.22,27615,3,3,1778,1,1996,350000,350000,57,0,35.8887,-78.6393,3
5.22,27517,2,2,1168,1,2010,594000,594000,0,0,35.9182,-79.0035,1
5.22,27615,3,3,2112,1,1969,298000,296000,163,-2000,35.8887,-78.6393,3
5.22,27215,3,2,1229,1,2006,165000,160000,48,-5000,36.0318,-79.4889,2
5.22,27615,2,3,1296,1,1984,294000,285000,50,-9000,35.8887,-78.6393,3
5.22,27514,2,3,853,1,1984,159900,145000,29,-14900,35.9203,-79.0372,1
5.22,27587,2,2,1468,1,2016,429900,415000,41,-14900,35.9815,-78.5392,3
5.22,27560,3,2,1360,1,2000,310000,285000,28,-25000,35.8344,-78.8466,1
5.22,27514,3,3,2136,5,1937,565000,446600,171,-118400,35.9203,-79.0372,1
5.13,27560,3,2,1407,1,2000,280000,310001,32,30001,35.8344,-78.8466,1
5.13,27513,2,1,832,1,1983,199000,215000,36,16000,35.7956,-78.7941,0
5.13,27603,2,2,1012,1,1987,189900,201500,43,11600,35.7076,-78.6563,0
5.13,27513,2,2,1207,1,1999,300000,310000,43,10000,35.7956,-78.7941,0
5.13,27540,1,2,800,1,2001,225000,235000,56,10000,35.6263,-78.8458,0
5.13,27409,2,2,1104,1,2000,139900,148500,26,8600,36.0777,-79.9086,2
5.13,27701,1,1,800,1,1984,369000,370000,37,1000,35.9967,-78.8966,1
5.13,27603,1,2,1058,1,1892,449000,450000,75,1000,35.7076,-78.6563,0
5.13,27610,2,2,912,1,1986,160000,160000,96,0,35.7667,-78.6008,0
5.13,27513,2,1,1004,1,1984,230000,230000,58,0,35.7956,-78.7941,0
5.13,27615,2,2,1032,1,1984,217500,215000,77,-2500,35.8887,-78.6393,3
5.13,28314,3,2,1424,1,2004,128500,125000,41,-3500,35.0583,-79.008,4
5.13,27616,1,2,753,1,1986,168000,164000,64,-4000,35.8673,-78.5381,3
5.13,27514,2,3,1109,1,1984,208000,200000,19,-8000,35.9203,-79.0372,1
5.13,27606,3,2,1166,1,1972,210000,200500,33,-9500,35.7645,-78.7112,0
5.55,27249,2,2,1915,1,2009,300000,325000,43,25000,36.1183,-79.5685,2
5.55,27613,3,3,1600,1,1995,335000,355000,35,20000,35.8949,-78.7051,3
5.55,27703,1,1,820,1,2008,219900,232000,8,12100,35.9781,-78.8439,1
5.55,27514,2,2,1167,1,2005,303000,309000,75,6000,35.9203,-79.0372,1
5.55,27610,2,2,1012,1,1986,155000,160000,41,5000,35.7667,-78.6008,0
5.55,27713,2,2,1028,1,1986,212000,215600,42,3600,35.9112,-78.9178,1
5.55,27615,3,3,1378,1,1969,234900,236000,46,1100,35.8887,-78.6393,3
5.55,27705,1,1,528,1,1985,125000,125000,58,0,36.0218,-78.9478,1
5.55,27610,2,2,965,1,1986,159900,159900,28,0,35.7667,-78.6008,0
5.55,27514,2,3,1740,1,2000,400000,400000,9,0,35.9203,-79.0372,1
5.55,27605,3,4,2762,1,2022,1500000,1500000,102,0,35.7908,-78.653,0
5.55,27615,2,2,1102,1,1992,289000,280000,50,-9000,35.8887,-78.6393,3
5.55,27511,2,2,1021,1,1985,245000,232000,33,-13000,35.7641,-78.7786,0
5.55,27601,1,1,970,1,2008,435000,415000,84,-20000,35.7727,-78.6324,0
5.55,27606,2,3,1660,1,2017,466000,435000,83,-31000,35.7645,-78.7112,0
5.66,27511,2,1,731,1,1980,195000,230000,32,35000,35.7641,-78.7786,0
5.66,27249,2,2,1713,1,2008,275000,305000,79,30000,36.1183,-79.5685,2
5.66,27516,2,3,1255,1,2001,395000,422500,15,27500,35.9162,-79.0999,1
5.66,28314,3,2,1275,1,2002,122000,135000,53,13000,35.0583,-79.008,4
5.66,27604,3,3,1292,1,1973,189900,200000,34,10100,35.8334,-78.5799,3
5.66,27249,2,2,1716,1,2013,350000,360000,46,10000,36.1183,-79.5685,2
5.66,27511,3,3,2875,1,2003,650000,655000,40,5000,35.7641,-78.7786,0
5.66,27701,1,1,815,1,1930,345000,350000,63,5000,35.9967,-78.8966,1
5.66,27517,3,2,1353,1,1974,300000,305000,32,5000,35.9182,-79.0035,1
5.66,27215,2,2,1108,1,2004,155000,160000,14,5000,36.0318,-79.4889,2
5.66,27215,2,2,1100,1,2004,148900,152000,63,3100,36.0318,-79.4889,2
5.66,27520,1,1,832,1,2003,184900,186000,53,1100,35.6348,-78.451,0
5.66,27615,2,2,1017,1,1975,229900,230000,51,100,35.8887,-78.6393,3
5.66,27603,1,1,733,1,2008,315000,315000,53,0,35.7076,-78.6563,0
5.66,27614,3,3,1710,1,2005,298900,298000,49,-900,35.9457,-78.6433,3
5.66,27701,1,1,664,1,1930,329500,325000,40,-4500,35.9967,-78.8966,1
5.66,27215,3,2,1296,1,2006,175000,170000,41,-5000,36.0318,-79.4889,2
5.66,27613,3,3,1696,1,2020,375000,367500,82,-7500,35.8949,-78.7051,3
5.66,27701,1,1,840,1,1984,343500,335000,41,-8500,35.9967,-78.8966,1
5.66,27605,3,4,2762,1,2022,1520000,1510000,20,-10000,35.7908,-78.653,0
5.66,27603,3,3,1966,1,2005,700000,690000,90,-10000,35.7076,-78.6563,0
5.66,27510,2,1,813,1,1984,225000,215000,122,-10000,35.9055,-79.0901,1
5.66,27613,2,1,1013,1,1986,225000,215000,32,-10000,35.8949,-78.7051,3
5.66,27603,2,2,1492,1,1892,599900,585000,97,-14900,35.7076,-78.6563,0
5.66,27510,2,2,1056,1,1968,279900,260000,41,-19900,35.9055,-79.0901,1
5.89,27613,2,3,1251,1,1985,239900,250000,40,10100,35.8949,-78.7051,3
5.89,27215,2,3,1408,1,1979,200000,206500,27,6500,36.0318,-79.4889,2
5.89,27606,2,2,977,1,1968,205000,207500,41,2500,35.7645,-78.7112,0
5.89,27514,2,1,810,1,1967,135000,135000,36,0,35.9203,-79.0372,1
5.89,27540,2,2,974,1,2003,275000,275000,32,0,35.6263,-78.8458,0
5.89,27603,2,2,965,1,2004,215000,215000,36,0,35.7076,-78.6563,0
5.89,27604,1,1,664,1,1983,145000,144000,57,-1000,35.8334,-78.5799,3
5.89,27605,2,2,1195,1,1983,379900,375000,19,-4900,35.7908,-78.653,0
5.89,27604,2,2,1288,1,2009,326500,317000,34,-9500,35.8334,-78.5799,3
5.89,27609,2,2,1010,1,1972,214900,200000,83,-14900,35.848,-78.6317,3
5.89,27513,2,2,1196,1,1987,303000,280000,125,-23000,35.7956,-78.7941,0
5.89,27511,2,2,1096,1,1979,269000,245000,144,-24000,35.7641,-78.7786,0
6.02,27514,3,2,1439,1,2006,350000,380000,17,30000,35.9203,-79.0372,1
6.02,27517,2,2,920,1,1973,165000,185000,20,20000,35.9182,-79.0035,1
6.02,27517,2,2,1256,1,1985,265000,280000,39,15000,35.9182,-79.0035,1
6.02,27612,2,2,1418,1,2003,350000,360000,218,10000,35.852,-78.6841,3
6.02,27615,2,2,1228,1,2003,305000,311000,31,6000,35.8887,-78.6393,3
6.02,27340,3,4,1815,1,2014,689500,695000,160,5500,35.9488,-79.3297,2
6.02,27605,3,4,2213,1,2004,695000,700000,42,5000,35.7908,-78.653,0
6.02,27517,3,3,2310,1,2004,710000,715000,48,5000,35.9182,-79.0035,1
6.02,27606,4,4,1261,1,1999,275000,278000,35,3000,35.7645,-78.7112,0
6.02,28314,3,2,1315,1,1995,117000,120000,42,3000,35.0583,-79.008,4
6.02,27605,1,1,727,1,1949,268500,268500,42,0,35.7908,-78.653,0
6.02,27526,2,2,905,1,2022,335000,335000,538,0,35.58,-78.7908,0
6.02,27617,1,2,1003,1,2003,225000,220000,27,-5000,35.9034,-78.7447,3
6.02,27615,1,1,689,1,1992,202000,192000,93,-10000,35.8887,-78.6393,3
6.02,27612,2,2,1759,1,2003,499000,485000,57,-14000,35.852,-78.6841,3
6.02,27608,2,3,1854,1,2014,1350000,1200000,63,-150000,35.8077,-78.6463,3
6.29,27713,2,2,814,1,1986,199900,220000,21,20100,35.9112,-78.9178,1
6.29,27302,2,2,1039,1,1983,140000,160000,33,20000,36.0979,-79.2719,2
6.29,27518,2,2,1222,1,1995,220000,240000,47,20000,35.7299,-78.7735,0
6.29,27615,2,2,1015,1,2002,270000,282000,56,12000,35.8887,-78.6393,3
6.29,27609,2,2,1035,1,1999,290000,295000,51,5000,35.848,-78.6317,3
6.29,27215,2,2,1117,1,2004,156000,160000,11,4000,36.0318,-79.4889,2
6.29,27215,2,2,1112,1,2005,160000,163500,23,3500,36.0318,-79.4889,2
6.29,27606,2,2,1124,1,1968,205000,207500,34,2500,35.7645,-78.7112,0
6.29,27603,2,2,1224,1,2008,475000,477000,48,2000,35.7076,-78.6563,0
6.29,27603,1,1,823,1,2008,345000,345000,44,0,35.7076,-78.6563,0
6.29,27603,4,4,1316,1,2000,275000,275000,35,0,35.7076,-78.6563,0
6.29,27520,1,1,819,1,2003,189900,188400,33,-1500,35.6348,-78.451,0
6.29,27517,2,2,1120,1,1974,279000,274000,52,-5000,35.9182,-79.0035,1
6.29,27609,2,2,995,1,1972,175000,170000,61,-5000,35.848,-78.6317,3
6.29,27520,2,2,1014,1,2003,216900,205000,45,-11900,35.6348,-78.451,0
6.29,27603,2,2,1348,1,2005,655000,640000,111,-15000,35.7076,-78.6563,0
6.29,27612,2,2,751,1,1985,220000,200000,62,-20000,35.852,-78.6841,3
6.7,27249,2,2,1450,1,2012,275000,307000,32,32000,36.1183,-79.5685,2
6.7,27517,3,3,2282,1,2004,715000,745000,26,30000,35.9182,-79.0035,1
6.7,27609,2,2,1233,1,1998,415000,425000,46,10000,35.848,-78.6317,3
6.7,27707,2,3,1262,1,1980,269000,276000,23,7000,35.9631,-78.9315,1
6.7,27215,2,2,1126,1,2004,160000,163200,18,3200,36.0318,-79.4889,2
6.7,27603,1,2,737,1,1890,310000,310000,36,0,35.7076,-78.6563,0
6.7,27610,2,2,1006,1,1985,159900,159900,49,0,35.7667,-78.6008,0
6.7,27215,2,2,1060,5,2003,160000,160000,26,0,36.0318,-79.4889,2
6.7,27701,1,1,750,1,1984,369000,369000,36,0,35.9967,-78.8966,1
6.7,27707,2,3,1230,1,1984,284999,282500,38,-2499,35.9631,-78.9315,1
6.7,27514,2,3,1107,1,1984,212000,208500,15,-3500,35.9203,-79.0372,1
6.7,27605,2,2,923,1,1949,327000,320000,34,-7000,35.7908,-78.653,0
6.7,27615,2,2,1150,1,1992,269900,260000,52,-9900,35.8887,-78.6393,3
6.7,27560,2,2,1030,1,1999,285000,275000,90,-10000,35.8344,-78.8466,1
6.7,27511,3,3,1326,1,1980,295000,285000,46,-10000,35.7641,-78.7786,0
6.7,27612,2,2,1425,1,2005,350000,340000,56,-10000,35.852,-78.6841,3
6.7,27701,2,1,1925,1,1984,549000,529000,44,-20000,35.9967,-78.8966,1
6.7,27701,1,1,536,1,1972,300000,280000,86,-20000,35.9967,-78.8966,1
6.7,27603,2,3,2157,1,2000,750000,725000,116,-25000,35.7076,-78.6563,0
6.7,27587,3,2,1414,1,1900,350000,325000,67,-25000,35.9815,-78.5392,3
6.7,27601,2,2,1180,1,2008,599900,531100,123,-68800,35.7727,-78.6324,0
6.7,27701,2,2,1370,1,2019,950000,875000,204,-75000,35.9967,-78.8966,1
6.7,27701,2,3,2306,1,2019,1950000,1825000,107,-125000,35.9967,-78.8966,1
6.66,27278,2,2,1335,1,2018,495000,516500,50,21500,36.0756,-79.0914,1
6.66,27713,1,1,660,1,1986,139900,160000,32,20100,35.9112,-78.9178,1
6.66,27517,3,3,1428,1,1987,279000,285000,47,6000,35.9182,-79.0035,1
6.66,28311,2,2,1169,1,1996,115000,120000,39,5000,35.1294,-78.8982,4
6.66,27609,2,3,1368,1,1972,230000,230000,35,0,35.848,-78.6317,3
6.66,27701,3,2,1225,1,2021,552900,552900,458,0,35.9967,-78.8966,1
6.66,27605,3,4,2762,1,2022,1500000,1500000,104,0,35.7908,-78.653,0
6.66,27514,2,1,810,1,1967,135000,132500,15,-2500,35.9203,-79.0372,1
6.66,27603,2,2,1167,1,2006,238000,235000,46,-3000,35.7076,-78.6563,0
6.66,27609,2,3,1369,1,1972,235000,230000,111,-5000,35.848,-78.6317,3
6.66,27603,3,2,1198,1,2004,240000,235000,64,-5000,35.7076,-78.6563,0
6.66,27701,1,1,541,1,1972,300000,295000,41,-5000,35.9967,-78.8966,1
6.66,27615,2,3,1169,1,1985,269900,261000,41,-8900,35.8887,-78.6393,3
6.66,27615,2,3,1210,1,1985,290000,275000,109,-15000,35.8887,-78.6393,3
6.66,27616,1,2,806,1,1986,176000,161000,53,-15000,35.8673,-78.5381,3
6.66,27517,2,2,1152,1,2008,575000,555000,14,-20000,35.9182,-79.0035,1
6.66,27605,3,3,2555,1,2019,1200000,1000000,63,-200000,35.7908,-78.653,0
6.92,27605,2,2,914,1,1949,350000,375000,50,25000,35.7908,-78.653,0
6.92,27514,3,2,1465,1,2002,335000,354000,30,19000,35.9203,-79.0372,1
6.92,27605,2,2,1106,1,1983,390000,405000,28,15000,35.7908,-78.653,0
6.92,27517,3,3,1419,1,1984,299000,304000,35,5000,35.9182,-79.0035,1
6.92,27707,2,2,1044,1,1977,265000,270000,46,5000,35.9631,-78.9315,1
6.92,27517,2,3,1150,1,1974,299900,303000,29,3100,35.9182,-79.0035,1
6.92,27604,3,3,1729,1,1974,229000,229000,105,0,35.8334,-78.5799,3
6.92,27518,3,2,1300,1,1995,305000,305000,34,0,35.7299,-78.7735,0
6.92,27603,1,1,964,1,2008,375000,375000,29,0,35.7076,-78.6563,0
6.92,27707,2,2,1280,1,1984,263000,263000,33,0,35.9631,-78.9315,1
6.92,27516,1,2,769,1,1998,250000,250000,8,0,35.9162,-79.0999,1
6.92,27701,2,2,915,1,2021,398905,398905,466,0,35.9967,-78.8966,1
6.92,27249,2,2,1863,1,2008,325000,325000,11,0,36.1183,-79.5685,2
6.92,27605,1,1,704,1,1949,325000,325000,58,0,35.7908,-78.653,0
6.92,27407,2,2,947,1,1986,65000,65000,31,0,36.0334,-79.8626,2
6.92,27604,2,1,886,1,1973,135000,135000,153,0,35.8334,-78.5799,3
6.92,27605,2,3,1788,1,2019,1200000,1200000,77,0,35.7908,-78.653,0
6.92,27713,2,2,1056,1,1964,175000,172000,85,-3000,35.9112,-78.9178,1
6.92,27713,1,1,721,1,1986,175000,170000,36,-5000,35.9112,-78.9178,1
6.92,27603,3,3,1260,1,2002,246500,241000,41,-5500,35.7076,-78.6563,0
6.92,27514,2,3,1214,1,1984,243900,238000,34,-5900,35.9203,-79.0372,1
6.92,27603,1,2,1480,1,1892,549000,540000,89,-9000,35.7076,-78.6563,0
6.92,27514,2,2,850,1,1984,159000,145000,45,-14000,35.9203,-79.0372,1
6.92,27514,2,2,940,1,1967,245000,230000,84,-15000,35.9203,-79.0372,1
6.92,27519,1,2,806,1,2008,265000,250000,73,-15000,35.8072,-78.887,1
6.92,27601,1,2,1326,1,2005,450000,425000,94,-25000,35.7727,-78.6324,0
6.92,27601,2,2,1106,1,1986,415000,390000,115,-25000,35.7727,-78.6324,0
6.94,27215,2,2,1358,1,2000,220000,235000,27,15000,36.0318,-79.4889,2
6.94,27516,3,2,1169,1,1972,160000,170000,75,10000,35.9162,-79.0999,1
6.94,27616,1,2,973,1,1987,174500,183000,37,8500,35.8673,-78.5381,3
6.94,27514,2,2,960,1,1983,195000,202500,25,7500,35.9203,-79.0372,1
6.94,27615,3,3,1343,1,1974,215000,221000,37,6000,35.8887,-78.6393,3
6.94,27605,1,1,566,1,1953,211000,215000,39,4000,35.7908,-78.653,0
6.94,27603,2,2,968,1,1987,200000,203500,34,3500,35.7076,-78.6563,0
6.94,27607,2,2,977,1,1983,390000,390000,40,0,35.8014,-78.6877,0
6.94,27713,2,2,976,1,1986,185000,185000,71,0,35.9112,-78.9178,1
6.94,27713,2,2,893,1,1986,188000,188000,58,0,35.9112,-78.9178,1
6.94,27615,2,2,1059,1,1974,225000,224000,33,-1000,35.8887,-78.6393,3
6.94,27517,3,3,1420,1,1984,299000,295000,51,-4000,35.9182,-79.0035,1
6.94,27603,2,2,1148,1,2006,450000,445000,41,-5000,35.7076,-78.6563,0
6.94,27502,2,1,1030,1,2002,240000,235000,27,-5000,35.7225,-78.8408,0
6.94,27604,1,1,828,1,2006,250000,240000,56,-10000,35.8334,-78.5799,3
6.94,27606,2,2,1085,1,1972,185000,165000,107,-20000,35.7645,-78.7112,0
6.94,27603,2,2,1263,1,2009,424900,400000,120,-24900,35.7076,-78.6563,0
7.08,27616,2,2,970,1,1986,182000,175000,72,-7000,35.8673,-78.5381,3
7.08,27603,3,2,1150,1,2002,245000,237500,105,-7500,35.7076,-78.6563,0
7.08,27616,1,2,945,1,1986,184500,177000,97,-7500,35.8673,-78.5381,3
7.08,27606,2,2,963,1,1968,228000,215000,45,-13000,35.7645,-78.7112,0
6.95,27516,2,2,885,1,1972,145000,150000,71,5000,35.9162,-79.0999,1
6.95,27609,2,2,1082,1,1985,219900,222500,39,2600,35.848,-78.6317,3
6.95,27519,2,3,1352,1,2008,330000,331000,24,1000,35.8072,-78.887,1
6.95,27511,3,2,1391,1,1981,225000,226000,157,1000,35.7641,-78.7786,0
6.95,27607,2,2,978,1,1983,385000,385000,51,0,35.8014,-78.6877,0
6.95,27518,3,2,1447,1,1990,360000,360000,26,0,35.7299,-78.7735,0
6.95,27612,3,3,1834,1,2004,425000,425000,154,0,35.852,-78.6841,3
6.95,27701,2,1,1109,1,1984,474500,474500,28,0,35.9967,-78.8966,1
6.95,27616,1,2,777,1,1986,169000,164000,48,-5000,35.8673,-78.5381,3
6.95,27606,3,2,1323,1,1972,225000,220000,46,-5000,35.7645,-78.7112,0
6.95,27713,2,2,1012,1,1986,189900,183000,61,-6900,35.9112,-78.9178,1
6.95,27603,3,3,1257,1,2002,238000,230000,91,-8000,35.7076,-78.6563,0
6.95,27615,2,2,1080,1,1975,189900,181000,112,-8900,35.8887,-78.6393,3
6.95,27610,2,2,963,1,1986,160000,151000,58,-9000,35.7667,-78.6008,0
6.95,27713,2,2,865,1,1986,210000,200000,51,-10000,35.9112,-78.9178,1
6.95,27617,2,2,1499,1,2011,413000,400000,92,-13000,35.9034,-78.7447,3
6.95,27603,3,3,1740,1,2004,329900,315000,56,-14900,35.7076,-78.6563,0
6.95,27615,3,3,1350,1,1985,329900,310000,59,-19900,35.8887,-78.6393,3
6.95,27519,2,3,1424,1,2008,349900,320000,56,-29900,35.8072,-78.887,1
7.08,27409,2,2,1116,1,1999,154900,155000,16,100,36.0777,-79.9086,2
7.08,27612,3,2,1453,1,1972,295000,295000,53,0,35.852,-78.6841,3
7.08,27560,3,2,1384,1,1999,380000,380000,39,0,35.8344,-78.8466,1
7.08,27609,2,2,1075,1,1985,210000,210000,62,0,35.848,-78.6317,3
7.08,27703,2,2,1116,1,1987,118000,118000,54,0,35.9781,-78.8439,1
7.08,27540,1,2,788,1,1999,238000,236500,56,-1500,35.6263,-78.8458,0
7.08,27510,2,1,806,1,1962,245000,240000,23,-5000,35.9055,-79.0901,1
7.08,27703,1,1,783,1,2007,342500,335500,41,-7000,35.9781,-78.8439,1
7.08,28303,2,2,1050,1,1992,74900,67500,7,-7400,35.0742,-78.965,4
7.08,27603,2,2,1261,1,2005,575000,563500,96,-11500,35.7076,-78.6563,0
7.08,27701,1,1,781,1,1930,323000,310000,56,-13000,35.9967,-78.8966,1
7.08,27560,2,2,1383,1,1998,308000,295000,49,-13000,35.8344,-78.8466,1
7.08,27513,1,1,742,1,1985,210000,195000,29,-15000,35.7956,-78.7941,0
7.08,27615,3,3,1491,1,1969,280000,255000,98,-25000,35.8887,-78.6393,3
6.61,27514,2,2,1184,1,2006,310000,315000,51,5000,35.9203,-79.0372,1
6.61,27615,3,3,1491,1,1983,265000,265000,34,0,35.8887,-78.6393,3
6.61,27608,2,2,2278,1,1994,662500,659500,36,-3000,35.8077,-78.6463,3
6.61,27713,1,1,763,1,1986,182500,178000,48,-4500,35.9112,-78.9178,1
6.61,27609,1,1,1018,1,1972,174900,168000,88,-6900,35.848,-78.6317,3
6.61,27526,2,2,957,1,2022,343000,335000,601,-8000,35.58,-78.7908,0
6.61,27606,4,4,1219,1,1997,270000,260000,24,-10000,35.7645,-78.7112,0
6.61,27513,2,2,1074,1,1987,275000,265000,70,-10000,35.7956,-78.7941,0
6.61,27606,4,4,1287,1,1999,275000,260000,48,-15000,35.7645,-78.7112,0
6.61,27617,2,2,1286,1,2002,289900,270000,37,-19900,35.9034,-78.7447,3
6.61,27707,3,4,2565,1,2022,875000,850000,67,-25000,35.9631,-78.9315,1
6.58,27603,2,2,1383,1,2009,409000,414000,165,5000,35.7076,-78.6563,0
6.58,27614,1,2,819,1,2001,235000,235000,47,0,35.9457,-78.6433,3
6.58,27587,3,2,1801,1,2014,459000,459000,112,0,35.9815,-78.5392,3
6.58,27215,2,2,1106,1,2003,162000,162000,32,0,36.0318,-79.4889,2
6.58,27609,3,3,1596,1,1972,190000,190000,19,0,35.848,-78.6317,3
6.58,27517,2,3,1139,1,1986,215000,213500,26,-1500,35.9182,-79.0035,1
6.58,27606,2,2,1056,1,1968,209000,200000,10,-9000,35.7645,-78.7112,0
6.58,27511,2,2,1586,1,2001,498500,468000,54,-30500,35.7641,-78.7786,0
6.58,27703,2,3,1305,1,2012,300000,265000,38,-35000,35.9781,-78.8439,1
6.49,27606,3,2,1142,1,1968,239900,242500,60,2600,35.7645,-78.7112,0
6.49,27615,2,3,1168,1,1985,265000,265000,47,0,35.8887,-78.6393,3
6.49,27511,2,1,778,1,1981,199000,199000,52,0,35.7641,-78.7786,0
6.49,27606,4,4,1287,1,1999,270000,268000,42,-2000,35.7645,-78.7112,0
6.49,27615,2,3,1200,1,1985,275000,272500,29,-2500,35.8887,-78.6393,3
6.49,27514,1,1,667,1,1967,95000,90000,55,-5000,35.9203,-79.0372,1
6.49,27606,2,2,1192,1,1990,250000,245000,43,-5000,35.7645,-78.7112,0
6.49,27502,2,2,1891,1,2014,480000,475000,54,-5000,35.7225,-78.8408,0
6.49,27609,2,3,1369,1,1972,230000,220000,164,-10000,35.848,-78.6317,3
6.49,27244,3,3,1490,1,2006,200000,185000,56,-15000,36.1029,-79.5067,2
6.49,27244,3,3,1490,1,2006,200000,185000,56,-15000,36.1029,-79.5067,2
6.49,27603,1,1,1065,1,2008,390000,360000,24,-30000,35.7076,-78.6563,0
6.49,27517,1,1,1075,1,2008,469000,420000,125,-49000,35.9182,-79.0035,1
6.33,27703,2,1,956,1,1987,95900,110000,52,14100,35.9781,-78.8439,1
6.33,27249,2,2,1416,1,2013,275000,285000,30,10000,36.1183,-79.5685,2
6.33,27517,3,3,1315,1,1974,315000,315000,37,0,35.9182,-79.0035,1
6.33,27520,2,2,1012,1,2003,220000,220000,41,0,35.6348,-78.451,0
6.33,27615,3,3,2535,1,1988,373500,373500,265,0,35.8887,-78.6393,3
6.33,27606,1,1,317,1,1986,95000,95000,23,0,35.7645,-78.7112,0
6.33,27616,2,2,1237,1,1987,199000,199000,36,0,35.8673,-78.5381,3
6.33,27713,1,1,677,1,1986,165000,162000,61,-3000,35.9112,-78.9178,1
6.33,27513,2,1,1010,1,1984,234000,230000,38,-4000,35.7956,-78.7941,0
6.33,27249,2,2,1870,1,2008,325000,320000,25,-5000,36.1183,-79.5685,2
6.33,27601,2,2,1125,1,2020,600000,586000,78,-14000,35.7727,-78.6324,0
6.33,27560,2,2,1050,1,2001,300000,285000,36,-15000,35.8344,-78.8466,1
6.33,27603,2,2,1110,1,2000,250000,229000,56,-21000,35.7076,-78.6563,0
